Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
35,0.0,0,1,426478,1,19,2.0,0,1,3,15,668.97,26.0,0.4166666666666667,24.776666666666667,0.1875
26,0.0,0,0,426479,0,8,6.0,1,0,1,32,586.48,25.0,1.1851851851851851,22.556923076923077,0.030303030303030304
31,0.0,0,0,426480,1,6,13.0,0,0,1,32,763.52,18.0,1.0,40.18526315789474,0.030303030303030304
33,0.0,0,1,426481,1,1,8.0,1,0,1,30,565.64,25.0,0.8823529411764706,21.755384615384614,0.03225806451612903
34,0.0,0,0,426482,0,5,13.0,0,0,2,44,638.73,15.0,1.2571428571428571,39.920625,0.044444444444444446
44,0.0,0,0,426483,1,8,12.0,1,0,3,29,696.64,4.0,0.6444444444444445,139.328,0.1
22,0.0,0,1,426484,1,16,5.0,0,0,2,49,643.3,26.0,2.130434782608696,23.825925925925926,0.04
43,0.0,0,1,426485,1,1,16.0,1,0,2,30,790.47,27.0,0.6818181818181818,28.23107142857143,0.06451612903225806
36,0.0,0,0,426486,0,8,11.0,1,0,1,55,687.38,7.0,1.4864864864864864,85.9225,0.017857142857142856
50,0.0,0,1,426487,1,22,18.0,1,0,5,38,868.46,9.0,0.7450980392156863,86.846,0.1282051282051282
33,0.0,0,0,426488,1,4,18.0,0,0,2,53,624.16,15.0,1.5588235294117647,39.01,0.037037037037037035
19,0.0,0,0,426489,1,17,12.0,1,0,0,18,650.62,11.0,0.9,54.218333333333334,0.0
48,0.0,0,0,426490,0,11,10.0,0,0,0,12,542.78,18.0,0.24489795918367346,28.56736842105263,0.0
30,0.0,0,1,426491,1,27,14.0,1,0,2,16,709.84,30.0,0.5161290322580645,22.898064516129033,0.11764705882352941
31,0.0,0,0,426492,1,22,11.0,0,0,0,55,698.08,6.0,1.71875,99.72571428571429,0.0
47,0.0,0,1,426493,1,17,1.0,1,0,1,59,629.51,28.0,1.2291666666666667,21.707241379310343,0.016666666666666666
47,0.0,0,0,426494,0,5,12.0,0,1,1,33,548.51,8.0,0.6875,60.94555555555556,0.029411764705882353
48,0.0,0,0,426495,1,5,15.0,1,0,3,54,691.31,10.0,1.1020408163265305,62.846363636363634,0.05454545454545454
26,0.0,0,1,426496,1,13,18.0,0,1,2,16,631.35,15.0,0.5925925925925926,39.459375,0.11764705882352941
46,0.0,0,0,426497,0,5,17.0,1,0,0,11,959.72,19.0,0.23404255319148937,47.986000000000004,0.0
26,0.0,0,1,426498,0,8,1.0,1,0,2,50,649.4,26.0,1.8518518518518519,24.05185185185185,0.0392156862745098
29,0.0,0,0,426499,0,15,3.0,1,0,2,52,725.72,10.0,1.7333333333333334,65.97454545454546,0.03773584905660377
38,0.0,0,0,426500,1,10,11.0,1,0,0,49,553.98,24.0,1.2564102564102564,22.159200000000002,0.0
22,0.0,0,0,426501,0,13,14.0,0,0,1,55,933.89,10.0,2.391304347826087,84.8990909090909,0.017857142857142856
50,0.0,0,1,426502,0,5,11.0,0,0,5,26,966.59,15.0,0.5098039215686274,60.411875,0.18518518518518517
32,0.0,0,1,426503,1,9,15.0,1,0,3,2,861.45,13.0,0.06060606060606061,61.53214285714286,1.0
41,0.0,0,1,426504,1,13,11.0,0,1,3,51,851.62,23.0,1.2142857142857142,35.48416666666667,0.057692307692307696
25,0.0,0,1,426505,1,1,14.0,0,1,1,12,870.85,30.0,0.46153846153846156,28.09193548387097,0.07692307692307693
28,0.0,0,0,426506,1,25,13.0,1,0,1,39,975.2,25.0,1.3448275862068966,37.50769230769231,0.025
44,0.0,0,0,426507,0,12,3.0,0,1,4,12,929.78,12.0,0.26666666666666666,71.52153846153846,0.3076923076923077
24,0.0,0,1,426508,1,21,13.0,1,0,2,18,502.77,13.0,0.72,35.912142857142854,0.10526315789473684
43,0.0,0,1,426509,1,8,10.0,0,0,1,16,740.28,22.0,0.36363636363636365,32.18608695652174,0.058823529411764705
50,0.0,0,1,426510,1,25,19.0,1,0,0,17,794.41,15.0,0.3333333333333333,49.650625,0.0
50,0.0,0,1,426511,1,20,10.0,0,0,2,22,568.97,28.0,0.43137254901960786,19.619655172413793,0.08695652173913043
23,0.0,0,1,426512,0,8,17.0,0,0,1,55,934.44,19.0,2.2916666666666665,46.722,0.017857142857142856
49,0.0,0,1,426513,1,12,6.0,1,0,4,32,645.98,14.0,0.64,43.065333333333335,0.12121212121212122
45,0.0,0,0,426514,1,11,11.0,1,0,1,1,747.75,10.0,0.021739130434782608,67.97727272727273,0.5
49,0.0,0,0,426515,1,12,1.0,0,1,2,33,915.36,28.0,0.66,31.564137931034484,0.058823529411764705
36,0.0,0,1,426516,1,13,17.0,0,0,1,37,881.45,12.0,1.0,67.80384615384615,0.02631578947368421
29,0.0,0,1,426517,1,2,3.0,1,0,1,56,777.61,1.0,1.8666666666666667,388.805,0.017543859649122806
41,0.0,0,1,426518,1,28,13.0,0,1,2,55,874.76,20.0,1.3095238095238095,41.6552380952381,0.03571428571428571
20,0.0,0,0,426519,1,23,18.0,0,0,2,19,969.11,10.0,0.9047619047619048,88.1009090909091,0.1
33,0.0,0,0,426520,0,7,10.0,0,1,3,20,963.85,29.0,0.5882352941176471,32.12833333333334,0.14285714285714285
39,0.0,0,0,426521,1,21,9.0,0,1,0,56,786.7,26.0,1.4,29.13703703703704,0.0
32,0.0,0,1,426522,1,26,12.0,1,0,0,52,832.83,6.0,1.5757575757575757,118.97571428571429,0.0
21,0.0,0,1,426523,1,15,0.0,0,0,2,10,887.55,19.0,0.45454545454545453,44.3775,0.18181818181818182
50,0.0,0,1,426524,0,15,13.0,1,0,4,56,963.17,14.0,1.0980392156862746,64.21133333333333,0.07017543859649122
44,0.0,0,1,426525,1,18,13.0,1,0,0,5,557.74,6.0,0.1111111111111111,79.67714285714285,0.0
39,0.0,0,1,426526,1,17,20.0,0,1,3,13,988.12,13.0,0.325,70.58,0.21428571428571427
19,0.0,0,1,426527,0,9,7.0,1,0,0,60,928.36,16.0,3.0,54.60941176470588,0.0
40,0.0,0,1,426528,1,12,1.0,1,0,4,41,596.42,15.0,1.0,37.27625,0.09523809523809523
35,0.0,0,0,426529,0,7,13.0,0,1,3,28,576.61,17.0,0.7777777777777778,32.03388888888889,0.10344827586206896
49,0.0,0,0,426530,0,11,8.0,0,0,2,8,944.74,7.0,0.16,118.0925,0.2222222222222222
50,0.0,0,0,426531,1,17,3.0,1,0,0,58,702.19,25.0,1.1372549019607843,27.007307692307695,0.0
31,0.0,0,0,426532,1,15,5.0,0,0,1,55,836.34,6.0,1.71875,119.47714285714287,0.017857142857142856
38,0.0,0,1,426533,1,27,4.0,0,0,0,27,644.85,26.0,0.6923076923076923,23.883333333333333,0.0
31,0.0,0,0,426534,1,17,4.0,1,0,2,57,928.29,24.0,1.78125,37.1316,0.034482758620689655
40,0.0,0,0,426535,1,10,8.0,0,0,4,30,631.07,10.0,0.7317073170731707,57.370000000000005,0.12903225806451613
42,0.0,0,1,426536,0,2,18.0,1,0,1,55,877.31,8.0,1.2790697674418605,97.47888888888889,0.017857142857142856
46,0.0,0,0,426537,0,15,1.0,1,0,3,34,852.86,1.0,0.723404255319149,426.43,0.08571428571428572
40,0.0,0,1,426538,1,15,8.0,0,0,0,55,511.89,18.0,1.3414634146341464,26.94157894736842,0.0
38,0.0,0,0,426539,1,2,18.0,0,0,0,39,658.84,3.0,1.0,164.71,0.0
35,0.0,0,0,426540,1,26,11.0,0,1,0,32,661.45,6.0,0.8888888888888888,94.49285714285715,0.0
41,0.0,0,0,426541,1,10,1.0,0,1,2,21,665.53,20.0,0.5,31.69190476190476,0.09090909090909091
40,0.0,0,0,426542,1,6,4.0,1,0,3,6,979.15,20.0,0.14634146341463414,46.62619047619047,0.42857142857142855
31,0.0,0,1,426543,0,11,2.0,0,1,1,31,895.39,19.0,0.96875,44.7695,0.03125
38,0.0,0,1,426544,1,1,17.0,0,1,0,57,883.71,22.0,1.4615384615384615,38.42217391304348,0.0
36,0.0,0,0,426545,1,3,2.0,1,0,3,53,742.67,26.0,1.4324324324324325,27.506296296296295,0.05555555555555555
37,0.0,0,0,426546,0,12,3.0,0,1,1,23,948.11,25.0,0.6052631578947368,36.46576923076923,0.041666666666666664
46,0.0,0,0,426547,1,3,20.0,0,0,4,46,849.11,3.0,0.9787234042553191,212.2775,0.0851063829787234
38,0.0,0,0,426548,0,9,12.0,1,0,3,59,959.8,16.0,1.5128205128205128,56.45882352941176,0.05
33,0.0,0,1,426549,1,8,12.0,0,0,2,12,921.59,21.0,0.35294117647058826,41.890454545454546,0.15384615384615385
24,0.0,0,0,426550,1,14,13.0,1,0,0,15,791.08,12.0,0.6,60.8523076923077,0.0
49,0.0,0,0,426551,0,3,10.0,0,1,0,12,590.07,24.0,0.24,23.602800000000002,0.0
42,0.0,0,1,426552,0,15,4.0,0,0,0,19,651.64,24.0,0.4418604651162791,26.0656,0.0
22,0.0,0,1,426553,0,4,1.0,0,0,2,46,710.62,24.0,2.0,28.4248,0.0425531914893617
46,0.0,0,0,426554,0,1,17.0,1,0,2,48,927.2,12.0,1.0212765957446808,71.32307692307693,0.04081632653061224
33,0.0,0,0,426555,0,3,11.0,1,0,1,12,915.32,30.0,0.35294117647058826,29.526451612903227,0.07692307692307693
30,0.0,0,1,426556,0,7,18.0,1,0,1,49,796.6,3.0,1.5806451612903225,199.15,0.02
40,0.0,0,0,426557,1,1,4.0,0,1,0,33,865.34,7.0,0.8048780487804879,108.1675,0.0
45,0.0,0,0,426558,1,4,12.0,0,0,2,39,967.22,1.0,0.8478260869565217,483.61,0.05
40,0.0,0,0,426559,0,15,14.0,1,0,2,22,909.02,10.0,0.5365853658536586,82.63818181818182,0.08695652173913043
20,0.0,0,1,426560,0,1,16.0,0,0,2,45,692.42,16.0,2.142857142857143,40.730588235294114,0.043478260869565216
37,0.0,0,0,426561,1,18,13.0,0,1,1,31,653.45,15.0,0.8157894736842105,40.840625,0.03125
22,0.0,0,1,426562,1,3,17.0,0,0,1,50,600.63,8.0,2.1739130434782608,66.73666666666666,0.0196078431372549
37,0.0,0,1,426563,1,17,8.0,1,0,3,39,784.07,12.0,1.0263157894736843,60.31307692307693,0.075
42,0.0,0,1,426564,1,6,7.0,0,0,3,57,924.13,5.0,1.3255813953488371,154.02166666666668,0.05172413793103448
34,0.0,0,0,426565,1,30,10.0,0,1,2,49,866.75,9.0,1.4,86.675,0.04
50,0.0,0,1,426566,1,19,5.0,0,0,4,38,672.09,25.0,0.7450980392156863,25.849615384615387,0.10256410256410256
41,0.0,0,1,426567,1,7,16.0,0,1,1,40,548.71,26.0,0.9523809523809523,20.322592592592596,0.024390243902439025
23,0.0,0,1,426568,1,18,5.0,1,0,1,11,854.23,12.0,0.4583333333333333,65.71000000000001,0.08333333333333333
30,0.0,0,0,426569,1,22,11.0,0,0,1,50,900.72,9.0,1.6129032258064515,90.072,0.0196078431372549
25,0.0,0,0,426570,0,5,10.0,0,0,2,34,634.51,27.0,1.3076923076923077,22.66107142857143,0.05714285714285714
25,0.0,0,1,426571,1,8,13.0,0,0,1,27,723.69,1.0,1.0384615384615385,361.845,0.03571428571428571
28,0.0,0,0,426572,0,5,19.0,1,0,1,46,931.09,18.0,1.5862068965517242,49.00473684210527,0.02127659574468085
48,0.0,0,0,426573,1,27,3.0,1,0,0,32,751.25,22.0,0.6530612244897959,32.66304347826087,0.0
29,0.0,0,0,426574,0,7,3.0,0,0,1,22,986.37,15.0,0.7333333333333333,61.648125,0.043478260869565216
25,0.0,0,1,426575,1,17,10.0,0,0,1,26,710.83,23.0,1.0,29.61791666666667,0.037037037037037035
41,0.0,0,1,426576,1,6,11.0,0,1,1,3,724.04,14.0,0.07142857142857142,48.26933333333333,0.25
33,0.0,0,0,426577,1,25,10.0,0,0,3,37,621.27,23.0,1.088235294117647,25.88625,0.07894736842105263
23,0.0,0,1,426578,1,17,0.0,0,1,1,26,912.0,10.0,1.0833333333333333,82.9090909090909,0.037037037037037035
40,0.0,0,1,426579,1,15,9.0,0,0,4,43,904.36,11.0,1.048780487804878,75.36333333333333,0.09090909090909091
23,0.0,0,1,426580,0,15,20.0,1,0,1,51,626.09,10.0,2.125,56.91727272727273,0.019230769230769232
34,0.0,0,1,426581,1,6,2.0,1,0,1,3,621.66,23.0,0.08571428571428572,25.9025,0.25
25,0.0,0,1,426582,0,5,19.0,0,1,0,42,550.38,17.0,1.6153846153846154,30.576666666666668,0.0
49,0.0,0,1,426583,1,10,7.0,0,1,0,1,846.21,18.0,0.02,44.53736842105263,0.0
25,0.0,0,1,426584,1,21,14.0,1,0,1,6,738.59,9.0,0.23076923076923078,73.85900000000001,0.14285714285714285
49,0.0,0,1,426585,1,29,4.0,0,0,1,7,654.06,29.0,0.14,21.802,0.125
35,0.0,0,0,426586,1,24,15.0,1,0,3,60,665.66,27.0,1.6666666666666667,23.773571428571426,0.04918032786885246
39,0.0,0,1,426587,1,4,10.0,1,0,2,54,830.7,9.0,1.35,83.07000000000001,0.03636363636363636
50,0.0,0,0,426588,1,10,20.0,0,0,3,17,940.16,21.0,0.3333333333333333,42.734545454545454,0.16666666666666666
44,0.0,0,1,426589,1,7,6.0,0,1,2,52,538.68,7.0,1.1555555555555554,67.335,0.03773584905660377
42,0.0,0,0,426590,0,4,16.0,0,0,4,14,843.91,25.0,0.32558139534883723,32.45807692307692,0.26666666666666666
30,0.0,0,0,426591,1,2,7.0,1,0,3,54,540.46,29.0,1.7419354838709677,18.015333333333334,0.05454545454545454
38,0.0,0,1,426592,1,29,9.0,0,0,2,15,988.1,30.0,0.38461538461538464,31.874193548387098,0.125
44,0.0,0,1,426593,1,17,0.0,0,1,0,41,992.56,6.0,0.9111111111111111,141.7942857142857,0.0
48,0.0,0,0,426594,1,29,7.0,0,0,1,30,958.6,29.0,0.6122448979591837,31.953333333333333,0.03225806451612903
49,0.0,0,0,426595,1,5,9.0,0,0,3,58,676.76,30.0,1.16,21.830967741935485,0.05084745762711865
25,0.0,0,1,426596,1,24,6.0,0,1,1,19,827.07,15.0,0.7307692307692307,51.691875,0.05
37,0.0,0,0,426597,0,10,3.0,0,0,0,29,705.15,28.0,0.7631578947368421,24.31551724137931,0.0
28,0.0,0,0,426598,0,10,10.0,0,1,2,56,757.88,3.0,1.9310344827586208,189.47,0.03508771929824561
44,0.0,0,1,426599,1,5,20.0,0,0,1,25,752.28,3.0,0.5555555555555556,188.07,0.038461538461538464
20,0.0,0,0,426600,0,8,19.0,1,0,0,18,890.36,17.0,0.8571428571428571,49.464444444444446,0.0
38,0.0,0,1,426601,1,7,3.0,0,1,1,47,710.89,4.0,1.205128205128205,142.178,0.020833333333333332
47,0.0,0,1,426602,1,11,16.0,1,0,0,58,646.73,28.0,1.2083333333333333,22.30103448275862,0.0
45,0.0,0,0,426603,1,19,19.0,0,1,0,47,536.02,14.0,1.0217391304347827,35.73466666666666,0.0
43,0.0,0,1,426604,0,10,1.0,0,0,2,17,628.42,13.0,0.38636363636363635,44.887142857142855,0.1111111111111111
34,0.0,0,0,426605,1,22,16.0,0,0,0,39,917.44,25.0,1.1142857142857143,35.28615384615385,0.0
21,0.0,0,0,426606,1,23,15.0,1,0,0,13,926.68,23.0,0.5909090909090909,38.611666666666665,0.0
24,0.0,0,0,426607,0,11,3.0,0,1,1,33,730.84,12.0,1.32,56.21846153846154,0.029411764705882353
46,0.0,0,0,426608,1,19,0.0,1,0,1,13,885.21,26.0,0.2765957446808511,32.785555555555554,0.07142857142857142
45,0.0,0,0,426609,1,8,13.0,0,1,3,40,838.74,29.0,0.8695652173913043,27.958000000000002,0.07317073170731707
21,0.0,0,1,426610,0,11,1.0,0,1,0,17,994.25,22.0,0.7727272727272727,43.22826086956522,0.0
40,0.0,0,1,426611,1,17,3.0,0,1,2,43,688.61,23.0,1.048780487804878,28.692083333333333,0.045454545454545456
50,0.0,0,0,426612,1,8,7.0,1,0,5,23,552.34,14.0,0.45098039215686275,36.82266666666667,0.20833333333333334
19,0.0,0,1,426613,1,19,9.0,0,0,1,45,971.76,5.0,2.25,161.96,0.021739130434782608
49,0.0,0,1,426614,0,9,18.0,1,0,4,19,712.32,15.0,0.38,44.52,0.2
45,0.0,0,1,426615,1,9,16.0,1,0,0,59,553.43,13.0,1.2826086956521738,39.53071428571428,0.0
34,0.0,0,1,426616,0,3,2.0,1,0,2,43,725.31,28.0,1.2285714285714286,25.010689655172413,0.045454545454545456
43,0.0,0,0,426617,1,3,2.0,0,1,4,32,913.31,22.0,0.7272727272727273,39.70913043478261,0.12121212121212122
50,0.0,0,0,426618,1,9,6.0,0,1,0,7,960.42,5.0,0.13725490196078433,160.07,0.0
45,0.0,0,1,426619,1,9,15.0,0,0,4,26,778.68,10.0,0.5652173913043478,70.7890909090909,0.14814814814814814
34,0.0,0,0,426620,0,4,19.0,0,0,3,40,654.93,4.0,1.1428571428571428,130.986,0.07317073170731707
50,0.0,0,1,426621,1,3,3.0,0,1,1,30,645.11,13.0,0.5882352941176471,46.07928571428572,0.03225806451612903
27,0.0,0,0,426622,1,15,3.0,1,0,2,36,733.31,21.0,1.2857142857142858,33.33227272727272,0.05405405405405406
48,0.0,0,1,426623,1,20,1.0,0,1,0,17,983.94,24.0,0.3469387755102041,39.357600000000005,0.0
49,0.0,0,0,426624,0,15,15.0,1,0,4,16,767.2,18.0,0.32,40.37894736842105,0.23529411764705882
32,0.0,0,1,426625,1,16,14.0,1,0,1,58,580.56,9.0,1.7575757575757576,58.056,0.01694915254237288
42,0.0,0,0,426626,1,18,6.0,0,1,2,50,912.83,5.0,1.1627906976744187,152.13833333333335,0.0392156862745098
35,0.0,0,1,426627,0,6,13.0,1,0,1,4,522.16,16.0,0.1111111111111111,30.71529411764706,0.2
44,0.0,0,0,426628,0,11,4.0,0,0,1,51,771.95,2.0,1.1333333333333333,257.31666666666666,0.019230769230769232
33,0.0,0,0,426629,1,9,0.0,0,1,2,43,515.92,26.0,1.2647058823529411,19.108148148148146,0.045454545454545456
47,0.0,0,0,426630,1,2,14.0,1,0,0,22,518.04,11.0,0.4583333333333333,43.169999999999995,0.0
39,0.0,0,0,426631,1,5,11.0,1,0,3,29,928.46,1.0,0.725,464.23,0.1
32,0.0,0,1,426632,1,29,13.0,1,0,2,13,579.61,16.0,0.3939393939393939,34.09470588235294,0.14285714285714285
30,0.0,0,0,426633,1,22,7.0,0,1,3,57,821.77,15.0,1.8387096774193548,51.360625,0.05172413793103448
25,0.0,0,0,426634,1,29,1.0,1,0,2,9,695.18,26.0,0.34615384615384615,25.747407407407405,0.2
48,0.0,0,0,426635,1,12,16.0,0,0,4,14,515.97,27.0,0.2857142857142857,18.427500000000002,0.26666666666666666
31,0.0,0,0,426636,0,4,12.0,0,1,1,35,794.77,9.0,1.09375,79.477,0.027777777777777776
19,0.0,0,0,426637,0,6,15.0,0,1,0,60,715.47,14.0,3.0,47.698,0.0
46,0.0,0,0,426638,0,13,3.0,0,0,3,32,980.16,16.0,0.6808510638297872,57.656470588235294,0.09090909090909091
42,0.0,0,0,426639,0,2,20.0,0,0,4,52,801.67,3.0,1.2093023255813953,200.4175,0.07547169811320754
46,0.0,0,1,426640,1,29,2.0,0,1,4,40,813.18,18.0,0.851063829787234,42.79894736842105,0.0975609756097561
40,0.0,0,0,426641,1,16,18.0,0,0,1,45,659.37,1.0,1.0975609756097562,329.685,0.021739130434782608
29,0.0,0,1,426642,0,1,12.0,0,1,0,1,974.71,9.0,0.03333333333333333,97.471,0.0
35,0.0,0,1,426643,1,3,4.0,0,0,0,57,831.56,25.0,1.5833333333333333,31.983076923076922,0.0
25,0.0,0,0,426644,1,12,16.0,0,1,0,5,651.6,30.0,0.19230769230769232,21.019354838709678,0.0
50,0.0,0,0,426645,1,22,8.0,1,0,4,26,885.26,30.0,0.5098039215686274,28.556774193548385,0.14814814814814814
31,0.0,0,0,426646,1,24,3.0,0,1,1,10,598.27,5.0,0.3125,99.71166666666666,0.09090909090909091
28,0.0,0,1,426647,0,3,17.0,0,1,2,44,667.53,14.0,1.5172413793103448,44.501999999999995,0.044444444444444446
40,0.0,0,1,426648,1,30,7.0,1,0,2,8,976.99,7.0,0.1951219512195122,122.12375,0.2222222222222222
40,0.0,0,1,426649,0,14,9.0,1,0,3,2,850.94,22.0,0.04878048780487805,36.99739130434783,1.0
41,0.0,0,1,426650,1,18,3.0,0,1,3,7,525.44,20.0,0.16666666666666666,25.020952380952384,0.375
48,0.0,0,0,426651,1,7,13.0,0,0,2,56,511.16,26.0,1.1428571428571428,18.931851851851853,0.03508771929824561
47,0.0,0,0,426652,1,5,1.0,0,1,3,46,798.48,30.0,0.9583333333333334,25.75741935483871,0.06382978723404255
50,0.0,0,0,426653,0,3,14.0,0,0,5,25,746.07,9.0,0.49019607843137253,74.607,0.19230769230769232
21,0.0,0,1,426654,1,8,2.0,1,0,2,47,506.42,6.0,2.1363636363636362,72.3457142857143,0.041666666666666664
49,0.0,0,1,426655,1,9,20.0,0,1,1,12,695.91,22.0,0.24,30.25695652173913,0.07692307692307693
34,0.0,0,0,426656,1,27,7.0,1,0,2,29,731.14,23.0,0.8285714285714286,30.464166666666667,0.06666666666666667
28,0.0,0,0,426657,0,12,11.0,1,0,0,26,583.48,25.0,0.896551724137931,22.441538461538464,0.0
26,0.0,0,1,426658,1,29,14.0,1,0,1,16,914.18,18.0,0.5925925925925926,48.11473684210526,0.058823529411764705
43,0.0,0,1,426659,1,16,16.0,0,1,0,24,740.8,17.0,0.5454545454545454,41.15555555555555,0.0
24,0.0,0,0,426660,1,25,6.0,0,0,1,38,711.34,6.0,1.52,101.62,0.02564102564102564
48,0.0,0,0,426661,1,27,5.0,1,0,3,13,867.32,18.0,0.2653061224489796,45.64842105263158,0.21428571428571427
29,0.0,0,0,426662,1,27,1.0,1,0,0,36,574.54,7.0,1.2,71.8175,0.0
30,0.0,0,1,426663,1,5,7.0,1,0,2,26,560.49,5.0,0.8387096774193549,93.415,0.07407407407407407
41,0.0,0,1,426664,1,25,7.0,0,0,3,30,865.46,20.0,0.7142857142857143,41.212380952380954,0.0967741935483871
46,0.0,0,1,426665,0,10,14.0,0,0,0,55,732.98,21.0,1.1702127659574468,33.31727272727273,0.0
50,0.0,0,1,426666,1,22,17.0,1,0,4,26,786.57,5.0,0.5098039215686274,131.095,0.14814814814814814
19,0.0,0,1,426667,1,3,3.0,1,0,1,12,540.33,30.0,0.6,17.43,0.07692307692307693
49,0.0,0,0,426668,0,10,15.0,0,0,3,53,946.63,20.0,1.06,45.077619047619045,0.05555555555555555
27,0.0,0,1,426669,1,14,6.0,0,0,2,21,535.2,29.0,0.75,17.84,0.09090909090909091
32,0.0,0,0,426670,1,21,3.0,0,1,1,4,722.47,10.0,0.12121212121212122,65.67909090909092,0.2
41,0.0,0,1,426671,1,6,10.0,1,0,3,43,667.1,26.0,1.0238095238095237,24.70740740740741,0.06818181818181818
40,0.0,0,1,426672,0,1,7.0,0,0,0,21,865.23,28.0,0.5121951219512195,29.83551724137931,0.0
43,0.0,0,1,426673,1,8,17.0,1,0,0,52,556.3,6.0,1.1818181818181819,79.47142857142856,0.0
50,0.0,0,1,426674,1,26,9.0,0,1,2,25,808.62,15.0,0.49019607843137253,50.53875,0.07692307692307693
48,0.0,0,1,426675,1,5,13.0,0,0,4,56,707.63,16.0,1.1428571428571428,41.62529411764706,0.07017543859649122
28,0.0,0,0,426676,1,28,15.0,0,0,2,56,521.58,23.0,1.9310344827586208,21.7325,0.03508771929824561
32,0.0,0,0,426677,1,19,7.0,0,1,0,17,619.47,12.0,0.5151515151515151,47.651538461538465,0.0
20,0.0,0,0,426678,1,14,18.0,0,0,0,32,941.24,22.0,1.5238095238095237,40.923478260869565,0.0
38,0.0,0,1,426679,1,13,17.0,0,1,1,47,508.29,11.0,1.205128205128205,42.3575,0.020833333333333332
31,0.0,0,0,426680,0,2,5.0,1,0,2,11,775.71,7.0,0.34375,96.96375,0.16666666666666666
37,0.0,0,0,426681,1,18,20.0,0,0,2,58,585.36,21.0,1.5263157894736843,26.60727272727273,0.03389830508474576
45,0.0,0,1,426682,1,6,13.0,0,1,4,23,888.3,21.0,0.5,40.377272727272725,0.16666666666666666
23,0.0,0,0,426683,1,23,3.0,1,0,1,24,883.3,25.0,1.0,33.973076923076924,0.04
25,0.0,0,0,426684,1,25,20.0,0,1,1,49,716.62,2.0,1.8846153846153846,238.87333333333333,0.02
34,0.0,0,0,426685,1,19,14.0,1,0,0,34,814.11,27.0,0.9714285714285714,29.075357142857143,0.0
35,0.0,0,0,426686,1,30,6.0,0,1,1,52,718.99,6.0,1.4444444444444444,102.71285714285715,0.018867924528301886
40,0.0,0,0,426687,1,29,20.0,0,0,3,46,643.21,5.0,1.1219512195121952,107.20166666666667,0.06382978723404255
37,0.0,0,0,426688,0,3,11.0,1,0,0,25,576.99,26.0,0.6578947368421053,21.37,0.0
42,0.0,0,0,426689,1,12,17.0,0,1,0,60,749.96,21.0,1.3953488372093024,34.08909090909091,0.0
33,0.0,0,1,426690,1,16,4.0,1,0,3,43,552.08,28.0,1.2647058823529411,19.037241379310345,0.06818181818181818
45,0.0,0,0,426691,1,20,9.0,0,0,3,58,721.45,14.0,1.2608695652173914,48.09666666666667,0.05084745762711865
31,0.0,0,1,426692,1,3,0.0,0,1,2,6,632.22,7.0,0.1875,79.0275,0.2857142857142857
43,0.0,0,0,426693,0,12,8.0,1,0,3,5,524.56,21.0,0.11363636363636363,23.84363636363636,0.5
40,0.0,0,1,426694,0,8,11.0,0,1,0,37,647.22,11.0,0.9024390243902439,53.935,0.0
50,0.0,0,0,426695,0,14,20.0,0,1,1,51,969.49,9.0,1.0,96.949,0.019230769230769232
21,0.0,0,1,426696,1,13,19.0,0,1,2,3,672.5,19.0,0.13636363636363635,33.625,0.5
45,0.0,0,1,426697,1,22,5.0,0,1,3,18,519.18,16.0,0.391304347826087,30.539999999999996,0.15789473684210525
30,0.0,0,1,426698,0,5,0.0,0,0,1,33,995.78,21.0,1.064516129032258,45.26272727272727,0.029411764705882353
21,0.0,0,1,426699,1,25,17.0,0,1,0,20,890.3,20.0,0.9090909090909091,42.39523809523809,0.0
44,0.0,0,0,426700,0,13,9.0,0,0,4,54,701.41,29.0,1.2,23.380333333333333,0.07272727272727272
30,0.0,0,1,426701,1,24,1.0,1,0,1,24,787.95,16.0,0.7741935483870968,46.35,0.04
50,0.0,0,1,426702,0,11,7.0,1,0,5,3,663.49,25.0,0.058823529411764705,25.518846153846155,1.25
49,0.0,0,0,426703,0,11,11.0,1,0,2,44,792.9,5.0,0.88,132.15,0.044444444444444446
48,0.0,0,0,426704,1,17,0.0,0,0,0,33,511.55,27.0,0.673469387755102,18.26964285714286,0.0
48,0.0,0,0,426705,1,22,0.0,1,0,2,1,872.18,17.0,0.02040816326530612,48.45444444444444,1.0
49,0.0,0,0,426706,1,5,16.0,0,1,1,47,882.71,20.0,0.94,42.03380952380952,0.020833333333333332
49,0.0,0,1,426707,1,3,5.0,0,1,4,28,542.99,19.0,0.56,27.1495,0.13793103448275862
43,0.0,0,1,426708,1,17,15.0,1,0,4,60,623.15,22.0,1.3636363636363635,27.093478260869563,0.06557377049180328
48,0.0,0,0,426709,1,30,4.0,0,0,0,18,679.51,17.0,0.3673469387755102,37.75055555555556,0.0
40,0.0,0,0,426710,0,1,18.0,0,0,2,6,837.16,22.0,0.14634146341463414,36.39826086956521,0.2857142857142857
36,0.0,0,1,426711,1,30,4.0,0,1,0,48,915.74,29.0,1.2972972972972974,30.52466666666667,0.0
37,0.0,0,0,426712,1,22,8.0,0,0,3,50,791.25,14.0,1.3157894736842106,52.75,0.058823529411764705
