CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
379267,36,15,12.0,1,2.0,874.28,13,0.0,1,0,1,0,0.40540540540540543,67.2523076923077,0.0625,2,1
379268,48,43,27.0,4,7.0,755.6,2,0.0,0,0,0,0,0.8775510204081632,26.985714285714288,0.09090909090909091,2,3
379269,47,31,14.0,3,9.0,657.35,12,0.0,0,0,0,1,0.6458333333333334,43.82333333333334,0.09375,1,2
379270,38,41,5.0,2,7.0,618.86,13,0.0,0,0,0,1,1.0512820512820513,103.14333333333333,0.047619047619047616,0,3
379271,35,54,5.0,1,19.0,731.33,21,0.0,1,1,0,1,1.5,121.88833333333334,0.01818181818181818,1,3
379272,44,44,18.0,3,6.0,559.34,25,0.0,1,0,0,0,0.9777777777777777,29.438947368421054,0.06666666666666667,0,3
379273,43,30,16.0,0,14.0,637.98,13,0.0,1,0,0,0,0.6818181818181818,37.52823529411765,0.0,1,2
379274,31,36,30.0,0,11.0,939.8,1,0.0,1,1,0,1,1.125,30.316129032258065,0.0,3,2
379275,30,10,22.0,1,8.0,645.92,19,0.0,1,1,0,1,0.3225806451612903,28.083478260869562,0.09090909090909091,1,0
379276,38,57,3.0,0,10.0,915.64,13,0.0,0,0,0,1,1.4615384615384615,228.91,0.0,3,3
379277,47,11,24.0,1,20.0,667.71,21,0.0,1,1,0,1,0.22916666666666666,26.7084,0.08333333333333333,1,0
379278,43,17,15.0,1,9.0,784.0,6,0.0,1,0,0,1,0.38636363636363635,49.0,0.05555555555555555,2,1
379279,48,42,12.0,0,1.0,936.63,10,0.0,0,0,0,1,0.8571428571428571,72.04846153846154,0.0,3,3
379280,29,42,4.0,1,19.0,864.32,8,0.0,1,0,1,1,1.4,172.864,0.023255813953488372,2,3
379281,34,48,10.0,2,14.0,663.27,23,0.0,1,0,0,0,1.3714285714285714,60.29727272727273,0.04081632653061224,1,3
379282,41,50,14.0,3,0.0,793.72,27,0.0,1,0,1,0,1.1904761904761905,52.91466666666667,0.058823529411764705,2,3
379283,24,43,2.0,0,14.0,746.89,4,0.0,0,1,0,1,1.72,248.96333333333334,0.0,1,3
379284,50,30,10.0,5,3.0,753.74,4,0.0,0,0,1,0,0.5882352941176471,68.52181818181818,0.16129032258064516,2,2
379285,39,59,23.0,1,15.0,924.27,2,0.0,0,1,0,1,1.475,38.51125,0.016666666666666666,3,3
379286,46,32,5.0,2,16.0,608.76,16,0.0,1,1,0,0,0.6808510638297872,101.46,0.06060606060606061,0,2
379287,38,57,2.0,0,9.0,906.17,12,0.0,1,0,0,0,1.4615384615384615,302.0566666666667,0.0,3,3
379288,44,32,26.0,1,16.0,956.51,27,0.0,1,0,0,1,0.7111111111111111,35.42629629629629,0.030303030303030304,3,2
379289,48,47,11.0,3,5.0,676.42,8,0.0,0,1,0,1,0.9591836734693877,56.36833333333333,0.0625,1,3
379290,32,5,26.0,1,1.0,521.1,1,0.0,1,1,0,1,0.15151515151515152,19.3,0.16666666666666666,0,0
379291,37,24,19.0,0,20.0,974.75,16,0.0,1,1,0,1,0.631578947368421,48.7375,0.0,3,1
379292,20,34,18.0,1,10.0,848.27,26,0.0,1,0,0,1,1.619047619047619,44.64578947368421,0.02857142857142857,2,2
379293,45,13,25.0,4,2.0,786.8,2,0.0,0,0,0,0,0.2826086956521739,30.26153846153846,0.2857142857142857,2,1
379294,48,35,14.0,0,7.0,776.41,4,0.0,1,0,1,1,0.7142857142857143,51.760666666666665,0.0,2,2
379295,49,56,11.0,2,12.0,818.68,13,0.0,1,0,1,0,1.12,68.22333333333333,0.03508771929824561,2,3
379296,35,23,12.0,1,14.0,834.17,9,0.0,1,1,0,0,0.6388888888888888,64.16692307692307,0.041666666666666664,2,1
379297,35,42,11.0,3,7.0,791.87,4,0.0,1,0,1,1,1.1666666666666667,65.98916666666666,0.06976744186046512,2,3
379298,42,36,25.0,1,6.0,896.35,12,0.0,0,0,0,0,0.8372093023255814,34.475,0.02702702702702703,3,2
379299,47,44,15.0,3,4.0,837.69,15,0.0,1,0,0,0,0.9166666666666666,52.355625,0.06666666666666667,2,3
379300,40,59,23.0,4,2.0,545.1,13,0.0,1,0,1,1,1.4390243902439024,22.712500000000002,0.06666666666666667,0,3
379301,47,45,28.0,2,20.0,689.66,6,0.0,0,0,0,0,0.9375,23.781379310344825,0.043478260869565216,1,3
379302,48,45,5.0,3,4.0,961.75,1,0.0,1,0,0,0,0.9183673469387755,160.29166666666666,0.06521739130434782,3,3
379303,27,34,25.0,0,20.0,757.76,26,0.0,1,1,0,0,1.2142857142857142,29.144615384615385,0.0,2,2
379304,34,56,4.0,1,0.0,577.23,19,0.0,1,1,0,1,1.6,115.446,0.017543859649122806,0,3
379305,33,55,13.0,2,19.0,936.61,28,0.0,1,1,0,1,1.6176470588235294,66.90071428571429,0.03571428571428571,3,3
379306,46,29,3.0,4,7.0,982.9,27,0.0,1,1,0,1,0.6170212765957447,245.725,0.13333333333333333,3,2
379307,37,33,1.0,1,13.0,818.6,13,0.0,1,1,0,1,0.868421052631579,409.3,0.029411764705882353,2,2
379308,35,60,25.0,3,1.0,823.83,16,0.0,1,0,0,0,1.6666666666666667,31.685769230769232,0.04918032786885246,2,3
379309,28,35,28.0,1,8.0,952.29,14,0.0,1,1,0,0,1.206896551724138,32.83758620689655,0.027777777777777776,3,2
379310,21,36,19.0,0,20.0,565.94,18,0.0,1,0,0,1,1.6363636363636365,28.297000000000004,0.0,0,2
379311,35,13,12.0,2,19.0,578.89,6,0.0,0,1,0,0,0.3611111111111111,44.53,0.14285714285714285,0,1
379312,21,2,10.0,1,12.0,916.83,13,0.0,1,0,1,1,0.09090909090909091,83.34818181818183,0.3333333333333333,3,0
379313,43,29,21.0,3,19.0,766.0,3,0.0,0,0,0,1,0.6590909090909091,34.81818181818182,0.1,2,2
379314,23,15,22.0,0,4.0,834.2,9,0.0,1,1,0,0,0.625,36.2695652173913,0.0,2,1
379315,27,1,24.0,1,16.0,969.24,6,0.0,1,0,1,1,0.03571428571428571,38.7696,0.5,3,0
379316,48,60,18.0,4,14.0,805.86,11,0.0,0,1,0,0,1.2244897959183674,42.41368421052632,0.06557377049180328,2,3
379317,35,27,15.0,0,8.0,644.94,13,0.0,0,0,1,0,0.75,40.30875,0.0,1,2
379318,48,56,28.0,1,14.0,967.44,9,0.0,1,0,0,0,1.1428571428571428,33.36,0.017543859649122806,3,3
379319,40,19,22.0,3,18.0,595.69,10,0.0,0,0,0,1,0.4634146341463415,25.899565217391306,0.15,0,1
379320,47,48,13.0,3,17.0,734.05,15,0.0,1,1,0,0,1.0,52.43214285714286,0.061224489795918366,1,3
379321,33,5,22.0,3,14.0,628.51,13,0.0,1,1,0,1,0.14705882352941177,27.326521739130435,0.5,1,0
379322,49,10,16.0,1,20.0,779.47,17,0.0,1,1,0,0,0.2,45.851176470588236,0.09090909090909091,2,0
379323,19,24,21.0,1,19.0,636.9,8,0.0,0,0,0,0,1.2,28.95,0.04,1,1
379324,43,35,10.0,0,11.0,717.67,26,0.0,1,0,0,1,0.7954545454545454,65.24272727272727,0.0,1,2
379325,40,48,11.0,4,8.0,995.85,6,0.0,1,0,1,0,1.170731707317073,82.9875,0.08163265306122448,3,3
379326,21,26,11.0,2,18.0,650.71,10,0.0,0,0,1,0,1.1818181818181819,54.225833333333334,0.07407407407407407,1,2
379327,40,1,26.0,0,12.0,829.98,18,0.0,1,0,1,0,0.024390243902439025,30.740000000000002,0.0,2,0
379328,40,12,20.0,0,2.0,806.49,14,0.0,1,0,1,0,0.2926829268292683,38.40428571428571,0.0,2,0
379329,36,36,17.0,1,19.0,799.41,9,0.0,0,1,0,1,0.972972972972973,44.41166666666666,0.02702702702702703,2,2
379330,44,54,2.0,4,6.0,972.33,18,0.0,1,1,0,0,1.2,324.11,0.07272727272727272,3,3
379331,41,55,27.0,3,13.0,773.06,3,0.0,1,0,0,1,1.3095238095238095,27.60928571428571,0.05357142857142857,2,3
379332,23,6,19.0,2,7.0,912.18,6,0.0,1,1,0,0,0.25,45.608999999999995,0.2857142857142857,3,0
379333,40,58,23.0,0,13.0,796.33,30,0.0,1,0,1,0,1.4146341463414633,33.180416666666666,0.0,2,3
379334,37,6,16.0,2,10.0,609.58,22,0.0,1,0,1,0,0.15789473684210525,35.85764705882353,0.2857142857142857,0,0
379335,50,11,27.0,2,9.0,951.29,10,0.0,0,0,0,0,0.21568627450980393,33.974642857142854,0.16666666666666666,3,0
379336,43,35,16.0,3,5.0,906.14,12,0.0,1,1,0,0,0.7954545454545454,53.30235294117647,0.08333333333333333,3,2
379337,19,48,3.0,1,4.0,967.81,30,0.0,1,0,0,1,2.4,241.9525,0.02040816326530612,3,3
379338,50,15,29.0,0,5.0,769.73,2,0.0,1,0,1,0,0.29411764705882354,25.657666666666668,0.0,2,1
379339,33,12,27.0,3,5.0,826.5,2,0.0,0,0,1,0,0.35294117647058826,29.517857142857142,0.23076923076923078,2,0
379340,43,24,28.0,4,6.0,558.9,8,0.0,0,1,0,1,0.5454545454545454,19.272413793103446,0.16,0,1
379341,47,42,2.0,2,3.0,845.07,9,0.0,0,1,0,1,0.875,281.69,0.046511627906976744,2,3
379342,41,11,12.0,1,4.0,684.85,10,0.0,0,1,0,1,0.2619047619047619,52.68076923076923,0.08333333333333333,1,0
379343,27,52,18.0,2,5.0,799.25,1,0.0,0,0,1,1,1.8571428571428572,42.06578947368421,0.03773584905660377,2,3
379344,47,26,29.0,3,2.0,576.41,4,0.0,1,0,0,1,0.5416666666666666,19.213666666666665,0.1111111111111111,0,2
379345,35,6,23.0,0,5.0,929.57,6,0.0,0,0,1,0,0.16666666666666666,38.732083333333335,0.0,3,0
379346,47,54,19.0,3,20.0,708.98,18,0.0,1,0,1,0,1.125,35.449,0.05454545454545454,1,3
379347,20,30,29.0,0,1.0,558.34,29,0.0,1,1,0,1,1.4285714285714286,18.611333333333334,0.0,0,2
379348,32,55,22.0,1,1.0,821.49,13,0.0,0,0,1,1,1.6666666666666667,35.71695652173913,0.017857142857142856,2,3
379349,47,18,29.0,0,14.0,516.65,27,0.0,1,0,1,0,0.375,17.221666666666668,0.0,0,1
379350,25,6,1.0,2,20.0,728.69,18,0.0,1,0,0,0,0.23076923076923078,364.345,0.2857142857142857,1,0
379351,44,25,13.0,0,12.0,739.08,18,0.0,1,0,1,0,0.5555555555555556,52.791428571428575,0.0,1,2
379352,34,59,16.0,3,14.0,814.61,1,0.0,1,1,0,0,1.6857142857142857,47.91823529411765,0.05,2,3
379353,38,8,2.0,0,15.0,796.62,14,0.0,0,0,0,1,0.20512820512820512,265.54,0.0,2,0
379354,37,39,7.0,2,12.0,691.96,19,0.0,1,0,1,0,1.0263157894736843,86.495,0.05,1,3
379355,33,47,30.0,2,8.0,999.21,9,0.0,0,1,0,0,1.3823529411764706,32.23258064516129,0.041666666666666664,3,3
379356,50,60,16.0,1,2.0,705.65,12,0.0,0,0,1,0,1.1764705882352942,41.508823529411764,0.01639344262295082,1,3
379357,35,4,2.0,2,0.0,802.33,28,0.0,1,0,1,1,0.1111111111111111,267.4433333333333,0.4,2,0
379358,36,26,7.0,1,20.0,651.72,21,0.0,1,0,0,1,0.7027027027027027,81.465,0.037037037037037035,1,2
379359,43,7,30.0,0,3.0,573.1,2,0.0,1,1,0,1,0.1590909090909091,18.48709677419355,0.0,0,0
379360,31,23,14.0,0,19.0,880.36,23,0.0,1,0,0,0,0.71875,58.690666666666665,0.0,3,1
379361,34,53,9.0,1,14.0,570.45,14,0.0,1,1,0,0,1.5142857142857142,57.045,0.018518518518518517,0,3
379362,42,52,10.0,1,18.0,913.1,4,0.0,1,0,1,1,1.2093023255813953,83.00909090909092,0.018867924528301886,3,3
379363,33,30,23.0,1,10.0,602.97,25,0.0,1,0,0,0,0.8823529411764706,25.12375,0.03225806451612903,0,2
379364,36,24,13.0,3,11.0,755.9,19,0.0,1,0,0,1,0.6486486486486487,53.99285714285714,0.12,2,1
379365,44,19,21.0,4,12.0,769.8,29,0.0,1,0,1,1,0.4222222222222222,34.99090909090909,0.2,2,1
379366,38,30,19.0,1,10.0,852.32,4,0.0,0,0,0,0,0.7692307692307693,42.616,0.03225806451612903,2,2
379367,50,34,18.0,5,17.0,764.66,19,0.0,1,0,1,1,0.6666666666666666,40.24526315789473,0.14285714285714285,2,2
379368,47,8,17.0,2,8.0,627.39,17,0.0,1,0,1,0,0.16666666666666666,34.855,0.2222222222222222,1,0
379369,48,14,20.0,1,3.0,576.7,15,0.0,1,0,0,0,0.2857142857142857,27.461904761904766,0.06666666666666667,0,1
379370,43,51,1.0,3,7.0,666.45,28,0.0,1,1,0,1,1.1590909090909092,333.225,0.057692307692307696,1,3
379371,42,39,12.0,1,5.0,860.41,11,0.0,1,1,0,0,0.9069767441860465,66.1853846153846,0.025,2,3
379372,41,34,14.0,3,12.0,762.86,1,0.0,0,1,0,0,0.8095238095238095,50.85733333333334,0.08571428571428572,2,2
379373,50,30,29.0,2,17.0,576.19,1,0.0,1,0,0,0,0.5882352941176471,19.206333333333337,0.06451612903225806,0,2
379374,44,30,10.0,0,12.0,727.36,26,0.0,1,1,0,0,0.6666666666666666,66.12363636363636,0.0,1,2
379375,26,38,16.0,2,11.0,666.71,11,0.0,1,1,0,0,1.4074074074074074,39.21823529411765,0.05128205128205128,1,3
379376,50,33,13.0,5,4.0,813.95,26,0.0,1,0,0,0,0.6470588235294118,58.13928571428572,0.14705882352941177,2,2
379377,18,8,3.0,0,20.0,769.07,11,0.0,0,0,0,1,0.42105263157894735,192.2675,0.0,2,0
379378,36,3,14.0,0,4.0,738.31,6,0.0,1,0,1,0,0.08108108108108109,49.220666666666666,0.0,1,0
379379,25,44,8.0,0,8.0,618.65,18,0.0,1,0,0,1,1.6923076923076923,68.73888888888888,0.0,0,3
379380,41,51,15.0,1,18.0,990.38,21,0.0,1,1,0,0,1.2142857142857142,61.89875,0.019230769230769232,3,3
379381,24,10,11.0,2,13.0,698.65,9,0.0,0,1,0,1,0.4,58.22083333333333,0.18181818181818182,1,0
379382,50,36,3.0,2,9.0,501.57,4,0.0,0,0,1,1,0.7058823529411765,125.3925,0.05405405405405406,0,2
379383,49,50,17.0,2,8.0,900.96,6,0.0,0,0,1,0,1.0,50.053333333333335,0.0392156862745098,3,3
379384,42,10,5.0,4,14.0,702.21,25,0.0,1,0,0,0,0.23255813953488372,117.03500000000001,0.36363636363636365,1,0
379385,44,3,15.0,2,13.0,859.45,23,0.0,1,0,1,0,0.06666666666666667,53.715625,0.5,2,0
379386,35,25,14.0,1,12.0,563.85,8,0.0,1,0,1,1,0.6944444444444444,37.59,0.038461538461538464,0,2
379387,26,56,15.0,2,18.0,974.98,1,0.0,0,0,1,1,2.074074074074074,60.93625,0.03508771929824561,3,3
379388,30,43,18.0,0,6.0,630.47,14,0.0,0,0,1,0,1.3870967741935485,33.18263157894737,0.0,1,3
379389,26,40,1.0,2,8.0,882.55,17,0.0,1,0,0,1,1.4814814814814814,441.275,0.04878048780487805,3,3
379390,21,43,15.0,2,20.0,839.87,25,0.0,1,1,0,0,1.9545454545454546,52.491875,0.045454545454545456,2,3
379391,22,34,29.0,0,1.0,667.09,5,0.0,1,0,1,0,1.4782608695652173,22.236333333333334,0.0,1,2
379392,41,46,25.0,4,7.0,986.17,3,0.0,1,0,0,1,1.0952380952380953,37.92961538461538,0.0851063829787234,3,3
379393,50,7,12.0,1,0.0,692.09,2,0.0,1,0,1,1,0.13725490196078433,53.23769230769231,0.125,1,0
379394,38,29,7.0,3,3.0,870.94,26,0.0,1,0,0,1,0.7435897435897436,108.8675,0.1,2,2
379395,19,30,17.0,1,11.0,811.6,13,0.0,1,1,0,0,1.5,45.08888888888889,0.03225806451612903,2,2
379396,46,36,17.0,3,19.0,647.14,15,0.0,0,0,1,1,0.7659574468085106,35.95222222222222,0.08108108108108109,1,2
379397,44,6,8.0,0,12.0,664.71,12,0.0,0,0,1,0,0.13333333333333333,73.85666666666667,0.0,1,0
379398,36,47,25.0,0,9.0,625.31,2,0.0,1,0,1,0,1.2702702702702702,24.050384615384612,0.0,1,3
379399,41,4,8.0,3,16.0,816.8,8,0.0,0,1,0,0,0.09523809523809523,90.75555555555555,0.6,2,0
379400,34,23,28.0,1,7.0,668.26,7,0.0,1,0,0,1,0.6571428571428571,23.04344827586207,0.041666666666666664,1,1
379401,28,60,4.0,0,19.0,820.45,21,0.0,1,0,1,1,2.0689655172413794,164.09,0.0,2,3
379402,46,40,25.0,3,12.0,768.94,14,0.0,0,0,1,1,0.851063829787234,29.574615384615388,0.07317073170731707,2,3
379403,46,55,10.0,2,2.0,741.31,28,0.0,1,0,1,1,1.1702127659574468,67.39181818181818,0.03571428571428571,1,3
379404,31,8,13.0,3,5.0,976.29,19,0.0,1,1,0,0,0.25,69.735,0.3333333333333333,3,0
379405,45,40,28.0,4,6.0,774.53,2,0.0,1,0,1,0,0.8695652173913043,26.70793103448276,0.0975609756097561,2,3
379406,34,51,4.0,0,2.0,506.13,12,0.0,1,1,0,0,1.457142857142857,101.226,0.0,0,3
379407,41,30,15.0,3,20.0,616.73,4,0.0,0,1,0,1,0.7142857142857143,38.545625,0.0967741935483871,0,2
379408,44,54,24.0,4,1.0,600.6,3,0.0,1,1,0,1,1.2,24.024,0.07272727272727272,0,3
379409,31,58,24.0,2,8.0,934.07,10,0.0,1,0,0,0,1.8125,37.3628,0.03389830508474576,3,3
379410,44,19,26.0,1,19.0,965.44,24,0.0,1,1,0,0,0.4222222222222222,35.75703703703704,0.05,3,1
379411,49,19,17.0,1,19.0,728.05,20,0.0,1,1,0,0,0.38,40.44722222222222,0.05,1,1
379412,45,5,7.0,1,13.0,873.18,5,0.0,1,0,1,1,0.10869565217391304,109.1475,0.16666666666666666,2,0
379413,21,51,20.0,0,15.0,764.3,23,0.0,1,1,0,1,2.3181818181818183,36.39523809523809,0.0,2,3
379414,27,1,2.0,0,5.0,519.76,14,0.0,1,0,1,0,0.03571428571428571,173.25333333333333,0.0,0,0
379415,36,8,5.0,2,20.0,751.09,13,0.0,0,0,0,1,0.21621621621621623,125.18166666666667,0.2222222222222222,2,0
379416,42,55,13.0,0,17.0,514.32,4,0.0,0,0,0,1,1.2790697674418605,36.737142857142864,0.0,0,3
379417,50,43,22.0,4,17.0,657.08,14,0.0,0,0,1,1,0.8431372549019608,28.568695652173915,0.09090909090909091,1,3
379418,46,42,30.0,2,6.0,906.45,14,0.0,1,0,0,1,0.8936170212765957,29.240322580645163,0.046511627906976744,3,3
379419,23,29,19.0,2,12.0,785.73,23,0.0,1,0,0,1,1.2083333333333333,39.286500000000004,0.06666666666666667,2,2
379420,37,18,12.0,1,15.0,760.4,3,0.0,0,1,0,0,0.47368421052631576,58.49230769230769,0.05263157894736842,2,1
379421,41,53,23.0,4,11.0,934.4,22,0.0,1,0,1,1,1.2619047619047619,38.93333333333333,0.07407407407407407,3,3
379422,26,57,15.0,0,9.0,816.92,21,0.0,1,0,0,1,2.111111111111111,51.0575,0.0,2,3
379423,28,34,12.0,0,12.0,588.42,18,0.0,1,1,0,0,1.1724137931034482,45.26307692307692,0.0,0,2
379424,40,41,6.0,0,0.0,691.93,10,0.0,1,0,1,0,1.0,98.84714285714286,0.0,1,3
379425,35,42,13.0,3,8.0,712.77,14,0.0,1,0,1,0,1.1666666666666667,50.912142857142854,0.06976744186046512,1,3
379426,44,11,30.0,0,1.0,652.12,3,0.0,1,0,0,1,0.24444444444444444,21.036129032258064,0.0,1,0
379427,37,31,17.0,0,2.0,725.99,28,0.0,1,0,0,0,0.8157894736842105,40.33277777777778,0.0,1,2
379428,45,9,16.0,3,19.0,774.04,13,0.0,0,0,1,1,0.1956521739130435,45.53176470588235,0.3,2,0
379429,50,44,10.0,2,5.0,857.53,6,0.0,0,1,0,0,0.8627450980392157,77.95727272727272,0.044444444444444446,2,3
379430,39,39,25.0,2,1.0,715.63,17,0.0,1,1,0,0,0.975,27.52423076923077,0.05,1,3
379431,41,31,29.0,3,8.0,572.18,21,0.0,1,0,1,1,0.7380952380952381,19.072666666666667,0.09375,0,2
379432,47,59,26.0,0,18.0,886.06,16,0.0,1,1,0,1,1.2291666666666667,32.81703703703703,0.0,3,3
379433,25,48,26.0,1,0.0,830.44,21,0.0,1,1,0,1,1.8461538461538463,30.75703703703704,0.02040816326530612,2,3
379434,47,29,11.0,1,20.0,859.44,15,0.0,0,1,0,0,0.6041666666666666,71.62,0.03333333333333333,2,2
379435,42,4,6.0,3,16.0,661.98,25,0.0,1,1,0,0,0.09302325581395349,94.56857142857143,0.6,1,0
379436,35,33,14.0,2,5.0,655.01,13,0.0,0,0,0,0,0.9166666666666666,43.66733333333333,0.058823529411764705,1,2
379437,50,22,20.0,0,10.0,624.22,12,0.0,0,0,0,1,0.43137254901960786,29.724761904761905,0.0,1,1
379438,35,3,12.0,3,8.0,740.04,4,0.0,0,0,1,0,0.08333333333333333,56.926153846153845,0.75,1,0
379439,44,36,21.0,4,8.0,683.66,2,0.0,1,0,1,1,0.8,31.075454545454544,0.10810810810810811,1,2
379440,31,51,11.0,2,18.0,766.16,1,0.0,0,0,1,0,1.59375,63.846666666666664,0.038461538461538464,2,3
379441,39,42,20.0,1,16.0,885.38,14,0.0,0,0,1,1,1.05,42.16095238095238,0.023255813953488372,3,3
379442,30,43,10.0,1,14.0,986.11,11,0.0,1,0,0,1,1.3870967741935485,89.64636363636363,0.022727272727272728,3,3
379443,45,52,18.0,1,18.0,928.41,5,0.0,0,0,0,1,1.1304347826086956,48.863684210526316,0.018867924528301886,3,3
379444,30,24,30.0,3,15.0,526.53,9,0.0,0,0,1,0,0.7741935483870968,16.98483870967742,0.12,0,1
379445,23,25,9.0,0,9.0,938.98,27,0.0,1,0,1,1,1.0416666666666667,93.898,0.0,3,2
379446,34,53,21.0,3,9.0,532.93,6,0.0,0,1,0,1,1.5142857142857142,24.224090909090908,0.05555555555555555,0,3
379447,45,32,25.0,1,18.0,875.33,27,0.0,1,0,0,1,0.6956521739130435,33.666538461538465,0.030303030303030304,3,2
379448,47,52,14.0,1,4.0,842.91,11,0.0,0,0,1,1,1.0833333333333333,56.193999999999996,0.018867924528301886,2,3
379449,43,35,28.0,4,18.0,860.53,12,0.0,0,0,1,0,0.7954545454545454,29.673448275862068,0.1111111111111111,2,2
379450,43,6,3.0,1,7.0,532.81,20,0.0,1,0,0,1,0.13636363636363635,133.2025,0.14285714285714285,0,0
379451,43,7,7.0,3,12.0,616.34,3,0.0,1,1,0,1,0.1590909090909091,77.0425,0.375,0,0
379452,42,40,10.0,2,14.0,565.67,4,0.0,1,0,1,1,0.9302325581395349,51.42454545454545,0.04878048780487805,0,3
379453,31,51,19.0,1,0.0,948.87,21,0.0,1,0,0,1,1.59375,47.4435,0.019230769230769232,3,3
379454,32,55,30.0,2,12.0,772.59,22,0.0,1,0,1,0,1.6666666666666667,24.92225806451613,0.03571428571428571,2,3
379455,19,14,20.0,1,1.0,941.13,23,0.0,1,0,1,1,0.7,44.815714285714286,0.06666666666666667,3,1
379456,21,48,2.0,0,4.0,552.83,10,0.0,1,0,0,1,2.1818181818181817,184.27666666666667,0.0,0,3
379457,34,45,7.0,3,3.0,593.62,5,0.0,1,0,0,0,1.2857142857142858,74.2025,0.06521739130434782,0,3
379458,35,10,30.0,2,17.0,856.94,21,0.0,1,0,0,1,0.2777777777777778,27.643225806451614,0.18181818181818182,2,0
379459,19,45,22.0,1,5.0,888.95,20,0.0,1,1,0,0,2.25,38.65,0.021739130434782608,3,3
379460,33,55,26.0,3,0.0,947.61,8,0.0,0,1,0,0,1.6176470588235294,35.096666666666664,0.05357142857142857,3,3
379461,36,9,13.0,0,13.0,798.58,4,0.0,0,0,0,0,0.24324324324324326,57.041428571428575,0.0,2,0
379462,33,33,27.0,0,15.0,713.24,16,0.0,1,0,1,1,0.9705882352941176,25.472857142857144,0.0,1,2
379463,47,2,16.0,0,13.0,788.1,5,0.0,0,1,0,0,0.041666666666666664,46.358823529411765,0.0,2,0
379464,29,53,11.0,0,3.0,834.99,11,0.0,1,0,1,1,1.7666666666666666,69.5825,0.0,2,3
379465,34,42,6.0,0,14.0,846.58,22,0.0,1,0,0,1,1.2,120.94000000000001,0.0,2,3
379466,35,9,23.0,1,2.0,872.66,12,0.0,1,0,0,0,0.25,36.36083333333333,0.1,2,0
379467,36,39,6.0,0,8.0,551.8,3,0.0,0,0,0,1,1.054054054054054,78.82857142857142,0.0,0,3
379468,42,9,24.0,4,17.0,586.55,10,0.0,1,0,0,0,0.20930232558139536,23.462,0.4,0,0
379469,24,58,10.0,1,4.0,988.02,7,0.0,0,0,1,0,2.32,89.82,0.01694915254237288,3,3
379470,49,36,2.0,0,14.0,844.97,24,0.0,1,0,1,0,0.72,281.6566666666667,0.0,2,2
379471,47,30,8.0,1,17.0,551.25,4,0.0,0,0,0,1,0.625,61.25,0.03225806451612903,0,2
379472,48,28,17.0,4,0.0,601.91,2,0.0,1,0,0,0,0.5714285714285714,33.43944444444444,0.13793103448275862,0,2
379473,40,8,14.0,4,5.0,633.38,17,0.0,1,1,0,1,0.1951219512195122,42.22533333333333,0.4444444444444444,1,0
379474,46,60,1.0,3,7.0,849.43,15,0.0,1,0,0,0,1.2765957446808511,424.715,0.04918032786885246,2,3
379475,49,31,6.0,3,4.0,780.5,8,0.0,0,0,0,0,0.62,111.5,0.09375,2,2
379476,28,49,5.0,1,0.0,887.84,29,0.0,1,0,1,0,1.6896551724137931,147.97333333333333,0.02,3,3
379477,35,53,6.0,3,1.0,755.91,15,0.0,1,1,0,1,1.4722222222222223,107.98714285714286,0.05555555555555555,2,3
379478,22,40,8.0,0,2.0,640.88,4,0.0,1,1,0,0,1.7391304347826086,71.2088888888889,0.0,1,3
379479,23,49,3.0,0,17.0,699.27,19,0.0,1,0,1,1,2.0416666666666665,174.8175,0.0,1,3
379480,39,60,24.0,2,7.0,745.7,12,0.0,1,0,0,0,1.5,29.828000000000003,0.03278688524590164,1,3
379481,46,4,30.0,4,10.0,652.36,14,0.0,0,0,1,1,0.0851063829787234,21.043870967741935,0.8,1,0
379482,25,48,1.0,0,6.0,551.97,26,0.0,1,1,0,0,1.8461538461538463,275.985,0.0,0,3
379483,19,42,25.0,0,18.0,553.84,5,0.0,0,0,1,1,2.1,21.301538461538463,0.0,0,3
379484,29,56,18.0,0,15.0,889.85,27,0.0,1,1,0,1,1.8666666666666667,46.83421052631579,0.0,3,3
379485,32,46,13.0,2,19.0,964.72,27,0.0,1,0,0,0,1.393939393939394,68.90857142857143,0.0425531914893617,3,3
379486,22,57,13.0,0,8.0,554.8,12,0.0,1,1,0,1,2.4782608695652173,39.628571428571426,0.0,0,3
379487,39,34,15.0,1,7.0,669.35,2,0.0,1,0,1,1,0.85,41.834375,0.02857142857142857,1,2
379488,32,59,20.0,1,11.0,775.72,12,0.0,0,1,0,1,1.7878787878787878,36.93904761904762,0.016666666666666666,2,3
379489,37,23,29.0,2,2.0,831.05,12,0.0,1,0,1,0,0.6052631578947368,27.701666666666664,0.08333333333333333,2,1
379490,30,21,17.0,1,1.0,693.79,30,0.0,1,0,0,1,0.6774193548387096,38.54388888888889,0.045454545454545456,1,1
379491,49,54,11.0,1,4.0,948.92,12,0.0,1,0,0,1,1.08,79.07666666666667,0.01818181818181818,3,3
379492,31,44,13.0,0,1.0,842.62,21,0.0,1,1,0,0,1.375,60.18714285714286,0.0,2,3
379493,50,57,7.0,0,3.0,528.96,17,0.0,1,1,0,1,1.1176470588235294,66.12,0.0,0,3
