CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Quarterly
391448,19,18,10.0,0,10.0,887.78,7,0.0,0,1,0,1
391449,50,47,13.0,0,17.0,564.65,5,0.0,1,0,1,1
391450,48,51,12.0,0,2.0,573.03,2,0.0,0,0,1,0
391451,31,46,8.0,0,1.0,533.99,16,0.0,1,0,0,1
391452,48,22,18.0,4,5.0,629.27,15,0.0,1,0,0,0
391453,38,38,15.0,3,19.0,889.97,21,0.0,1,0,0,1
391454,46,9,6.0,1,11.0,583.39,11,0.0,1,0,1,1
391455,47,19,25.0,4,5.0,709.09,18,0.0,1,1,0,0
391456,50,31,15.0,4,4.0,547.11,22,0.0,1,0,0,1
391457,26,28,17.0,2,6.0,585.57,10,0.0,1,0,0,0
391458,21,9,27.0,1,3.0,507.71,27,0.0,1,0,0,1
391459,41,53,16.0,3,13.0,705.34,6,0.0,0,0,0,1
391460,48,27,2.0,4,13.0,939.41,30,0.0,1,0,0,1
391461,49,55,17.0,1,13.0,667.75,5,0.0,1,1,0,1
391462,44,55,18.0,0,15.0,533.71,9,0.0,1,0,1,1
391463,39,1,27.0,0,7.0,527.11,15,0.0,1,0,1,1
391464,33,54,11.0,3,18.0,695.57,11,0.0,0,0,1,0
391465,36,22,23.0,1,9.0,663.18,10,0.0,1,0,0,0
391466,47,50,11.0,1,15.0,521.61,13,0.0,1,0,1,0
391467,40,5,30.0,1,14.0,796.55,23,0.0,1,0,1,0
391468,33,53,12.0,0,8.0,960.65,7,0.0,0,0,0,1
391469,21,51,16.0,2,3.0,803.54,24,0.0,1,1,0,1
391470,49,57,7.0,2,1.0,817.41,13,0.0,1,0,0,1
391471,26,7,12.0,2,15.0,752.96,26,0.0,1,0,0,0
391472,21,60,29.0,1,13.0,624.12,10,0.0,1,0,0,1
391473,41,42,13.0,2,10.0,559.0,15,0.0,0,0,0,0
391474,43,39,30.0,4,6.0,640.37,22,0.0,1,0,1,0
391475,35,7,9.0,3,9.0,965.54,10,0.0,1,0,1,0
391476,47,30,2.0,0,14.0,644.07,27,0.0,1,0,0,0
391477,42,45,23.0,2,1.0,913.33,11,0.0,0,1,0,0
391478,48,31,17.0,1,14.0,772.32,18,0.0,1,1,0,0
391479,46,10,1.0,3,2.0,880.61,11,0.0,1,1,0,1
391480,26,17,16.0,1,8.0,889.26,13,0.0,0,0,0,1
391481,46,49,21.0,4,15.0,550.57,17,0.0,1,0,0,0
391482,41,26,15.0,1,7.0,777.86,5,0.0,1,0,0,0
391483,25,34,25.0,2,19.0,599.11,2,0.0,0,0,1,0
391484,43,43,16.0,4,18.0,842.25,11,0.0,0,0,1,1
391485,24,52,3.0,1,20.0,568.02,23,0.0,1,0,0,0
391486,37,16,21.0,0,7.0,604.24,15,0.0,1,0,0,1
391487,33,3,30.0,0,4.0,611.55,28,0.0,1,1,0,1
391488,47,26,8.0,0,18.0,692.25,8,0.0,1,0,0,0
391489,38,38,10.0,3,17.0,570.6,7,0.0,0,0,1,1
391490,48,53,5.0,2,10.0,717.14,28,0.0,1,0,1,1
391491,45,13,13.0,4,20.0,820.36,12,0.0,1,0,0,0
391492,41,35,13.0,3,6.0,827.53,12,0.0,1,1,0,1
391493,49,15,29.0,1,7.0,676.65,13,0.0,1,1,0,1
391494,27,48,30.0,0,2.0,821.0,15,0.0,1,0,0,0
391495,38,15,24.0,1,5.0,592.69,9,0.0,1,0,0,0
391496,40,13,11.0,4,9.0,717.31,9,0.0,1,0,0,1
391497,47,23,12.0,0,16.0,746.49,23,0.0,1,0,0,0
391498,46,60,16.0,4,9.0,920.34,3,0.0,1,0,1,0
391499,36,57,20.0,0,7.0,883.57,12,0.0,0,0,1,0
391500,40,38,1.0,3,6.0,646.56,7,0.0,1,1,0,1
391501,18,38,28.0,1,6.0,922.29,7,0.0,0,1,0,0
391502,31,60,7.0,2,17.0,522.06,5,0.0,1,0,0,1
391503,40,57,27.0,0,6.0,763.53,4,0.0,0,0,0,0
391504,48,26,7.0,1,1.0,593.52,21,0.0,1,0,0,0
391505,46,28,14.0,2,5.0,771.82,5,0.0,0,0,0,0
391506,44,10,28.0,3,0.0,524.61,5,0.0,1,1,0,1
391507,27,50,11.0,0,18.0,805.47,8,0.0,0,0,0,1
391508,41,59,9.0,3,12.0,554.78,1,0.0,0,0,1,0
391509,44,16,20.0,2,7.0,849.75,13,0.0,0,0,1,1
391510,30,55,5.0,0,12.0,898.75,19,0.0,1,0,0,0
391511,27,29,4.0,0,18.0,880.59,26,0.0,1,0,0,1
391512,34,42,22.0,1,20.0,518.29,5,0.0,0,0,1,1
391513,42,54,29.0,3,13.0,900.93,1,0.0,0,1,0,1
391514,33,21,27.0,0,19.0,958.84,6,0.0,0,0,0,0
391515,27,21,20.0,2,5.0,901.26,3,0.0,1,0,1,1
391516,30,49,16.0,3,20.0,744.01,19,0.0,1,1,0,1
391517,36,35,5.0,1,20.0,950.45,3,0.0,1,1,0,0
391518,38,55,1.0,3,8.0,687.32,12,0.0,0,0,0,0
391519,37,24,13.0,3,16.0,554.22,5,0.0,0,0,1,1
391520,49,26,7.0,4,16.0,674.22,10,0.0,1,1,0,1
391521,34,30,13.0,0,20.0,762.78,21,0.0,1,0,1,1
391522,44,19,12.0,3,14.0,688.1,9,0.0,0,0,1,1
391523,40,57,1.0,4,6.0,778.58,14,0.0,1,0,0,1
391524,36,47,9.0,3,5.0,669.08,27,0.0,1,1,0,0
391525,44,48,27.0,0,18.0,804.65,22,0.0,1,0,1,0
391526,34,44,7.0,0,1.0,778.35,9,0.0,1,0,1,1
391527,40,50,3.0,4,1.0,641.02,29,0.0,1,1,0,1
391528,49,30,2.0,4,9.0,891.0,1,0.0,1,0,1,1
391529,21,32,19.0,1,8.0,535.43,15,0.0,0,0,1,0
391530,37,23,24.0,0,20.0,970.43,2,0.0,0,0,1,1
391531,35,36,21.0,3,17.0,962.95,4,0.0,0,0,1,1
391532,40,30,19.0,2,18.0,643.21,22,0.0,1,1,0,1
391533,44,30,6.0,0,2.0,681.61,16,0.0,1,1,0,0
391534,43,21,21.0,3,16.0,950.9,19,0.0,1,0,1,0
391535,33,9,16.0,1,14.0,603.86,27,0.0,1,1,0,1
391536,35,28,19.0,0,2.0,949.67,1,0.0,0,0,1,1
391537,44,3,30.0,2,14.0,925.3,10,0.0,0,1,0,0
391538,40,4,22.0,4,19.0,871.83,1,0.0,1,0,1,0
391539,41,24,20.0,4,9.0,732.12,5,0.0,1,0,1,0
391540,35,28,12.0,1,7.0,524.84,21,0.0,1,0,0,1
391541,33,32,28.0,1,15.0,562.93,16,0.0,1,1,0,0
391542,48,46,15.0,0,11.0,651.93,28,0.0,1,1,0,0
391543,42,53,10.0,4,9.0,559.14,21,0.0,1,0,1,0
391544,40,12,25.0,0,17.0,870.71,6,0.0,0,0,0,1
391545,36,56,20.0,0,17.0,732.84,12,0.0,0,0,1,0
391546,47,26,4.0,2,0.0,616.97,4,0.0,0,1,0,0
391547,44,50,18.0,2,11.0,641.18,1,0.0,1,0,0,1
391548,43,40,9.0,1,20.0,509.42,22,0.0,1,1,0,1
391549,25,13,18.0,1,16.0,968.97,28,0.0,1,0,1,0
391550,27,19,27.0,0,18.0,858.0,12,0.0,1,0,1,1
391551,22,18,21.0,2,11.0,641.73,1,0.0,1,0,0,0
391552,39,1,27.0,1,1.0,884.42,28,0.0,1,1,0,0
391553,33,50,17.0,2,7.0,767.85,9,0.0,1,0,0,0
391554,38,43,22.0,0,7.0,890.89,5,0.0,1,1,0,1
391555,35,27,26.0,1,15.0,775.42,19,0.0,1,1,0,0
391556,50,28,28.0,1,17.0,990.37,11,0.0,1,1,0,1
391557,27,47,8.0,0,14.0,654.44,4,0.0,1,0,1,0
391558,39,28,17.0,3,10.0,993.63,18,0.0,1,0,0,0
391559,23,40,30.0,0,19.0,780.2,1,0.0,1,0,1,0
391560,37,53,1.0,3,20.0,967.39,14,0.0,0,0,1,1
391561,22,37,1.0,1,0.0,863.58,3,0.0,0,0,0,1
391562,37,60,19.0,3,17.0,980.31,1,0.0,0,1,0,0
391563,31,14,27.0,1,11.0,977.38,25,0.0,1,0,0,1
391564,50,60,9.0,4,1.0,950.43,6,0.0,1,0,0,0
391565,40,18,24.0,3,19.0,521.19,15,0.0,1,0,0,0
391566,50,30,8.0,0,12.0,941.11,13,0.0,0,0,0,0
391567,41,28,9.0,2,19.0,976.5,5,0.0,0,0,0,1
391568,45,58,8.0,4,17.0,948.27,21,0.0,1,0,1,0
391569,50,53,22.0,5,0.0,798.71,12,0.0,0,1,0,0
391570,30,54,19.0,0,18.0,822.07,20,0.0,1,0,0,0
391571,38,41,19.0,2,0.0,755.3,7,0.0,1,0,0,1
391572,20,4,25.0,0,2.0,654.96,3,0.0,1,0,1,1
391573,22,29,21.0,1,8.0,561.12,12,0.0,0,1,0,0
391574,32,53,4.0,1,9.0,726.62,7,0.0,1,1,0,1
391575,23,2,23.0,2,18.0,556.69,17,0.0,1,0,1,1
391576,30,51,7.0,1,11.0,650.16,24,0.0,1,0,1,1
391577,36,53,11.0,3,1.0,544.74,6,0.0,0,1,0,0
391578,29,30,6.0,1,20.0,734.69,7,0.0,0,1,0,0
391579,46,9,22.0,2,16.0,634.7,12,0.0,0,0,0,1
391580,49,27,1.0,4,18.0,905.17,14,0.0,0,0,1,1
391581,28,52,13.0,1,9.0,725.81,9,0.0,1,1,0,1
391582,41,25,13.0,0,14.0,882.5,13,0.0,1,0,1,0
391583,23,13,13.0,0,4.0,926.02,2,0.0,1,0,0,0
391584,21,60,1.0,1,13.0,674.48,2,0.0,1,0,0,1
391585,30,25,27.0,0,16.0,506.64,18,0.0,1,0,0,0
391586,36,41,22.0,3,2.0,941.73,11,0.0,1,1,0,1
391587,38,49,16.0,0,12.0,934.56,15,0.0,1,1,0,1
391588,35,50,6.0,3,11.0,586.93,30,0.0,1,1,0,1
391589,36,31,18.0,1,20.0,818.52,18,0.0,1,1,0,1
391590,31,32,21.0,2,19.0,893.55,29,0.0,1,1,0,0
391591,22,40,14.0,2,15.0,562.1,22,0.0,1,0,1,1
391592,25,37,16.0,0,17.0,657.79,13,0.0,1,1,0,1
391593,21,27,9.0,0,1.0,758.27,20,0.0,1,0,1,1
391594,39,37,8.0,3,0.0,924.29,24,0.0,1,1,0,0
391595,47,34,13.0,2,20.0,977.94,16,0.0,1,0,1,1
391596,32,46,10.0,0,5.0,756.05,3,0.0,0,0,0,0
391597,29,19,28.0,1,7.0,902.41,29,0.0,1,0,1,0
391598,22,59,19.0,2,13.0,700.24,1,0.0,0,1,0,0
391599,42,41,15.0,3,8.0,946.78,4,0.0,1,0,1,0
391600,31,8,16.0,1,13.0,940.1,26,0.0,1,0,0,1
391601,37,22,27.0,0,17.0,615.51,15,0.0,1,1,0,1
391602,18,7,16.0,1,12.0,711.39,18,0.0,1,1,0,1
391603,48,41,14.0,3,6.0,541.0,7,0.0,0,1,0,0
391604,20,8,24.0,0,14.0,905.47,3,0.0,1,0,1,0
391605,28,55,26.0,1,9.0,718.2,12,0.0,0,0,1,0
391606,44,41,29.0,0,10.0,535.88,27,0.0,1,0,0,0
391607,38,7,28.0,2,4.0,508.24,3,0.0,0,1,0,0
391608,46,55,16.0,1,2.0,990.25,10,0.0,0,0,1,0
391609,18,26,2.0,1,6.0,602.16,4,0.0,1,0,1,1
391610,34,43,13.0,2,6.0,972.65,10,0.0,0,1,0,1
391611,41,60,25.0,0,13.0,654.71,9,0.0,0,0,1,0
391612,43,60,7.0,0,16.0,739.78,11,0.0,1,0,1,0
391613,40,26,22.0,0,13.0,994.85,15,0.0,0,0,1,1
391614,27,42,25.0,1,6.0,997.76,9,0.0,1,0,0,0
391615,32,32,13.0,2,4.0,957.74,10,0.0,0,0,0,0
391616,28,24,20.0,2,19.0,819.73,28,0.0,1,0,1,0
391617,42,36,4.0,3,17.0,907.04,4,0.0,1,0,0,1
391618,46,4,21.0,4,7.0,569.6,21,0.0,1,1,0,0
391619,47,26,16.0,2,15.0,743.27,2,0.0,0,0,1,1
391620,48,32,4.0,1,3.0,745.33,5,0.0,0,1,0,0
391621,31,9,8.0,2,11.0,844.87,11,0.0,1,0,1,1
391622,36,26,9.0,2,4.0,942.13,4,0.0,0,0,1,1
391623,26,7,7.0,2,7.0,666.27,21,0.0,1,0,1,0
391624,21,60,21.0,2,0.0,715.71,14,0.0,0,0,0,1
391625,42,24,18.0,2,19.0,824.68,1,0.0,0,1,0,0
391626,33,46,12.0,0,16.0,888.5,9,0.0,0,0,1,1
391627,26,25,20.0,2,4.0,862.65,13,0.0,0,0,1,1
391628,23,55,30.0,0,12.0,583.28,3,0.0,0,0,0,1
391629,43,23,12.0,3,9.0,807.99,28,0.0,1,0,1,1
391630,46,46,14.0,2,18.0,730.3,27,0.0,1,1,0,1
391631,40,2,18.0,2,2.0,989.53,8,0.0,1,1,0,0
391632,49,39,23.0,4,16.0,943.68,3,0.0,1,0,0,1
391633,27,24,19.0,1,20.0,678.72,3,0.0,1,0,0,0
391634,40,22,28.0,0,4.0,632.19,5,0.0,0,0,0,1
391635,40,1,29.0,2,4.0,945.46,18,0.0,1,1,0,0
391636,21,39,13.0,1,18.0,793.6,3,0.0,1,1,0,0
391637,43,54,6.0,1,12.0,609.65,4,0.0,0,0,0,1
391638,30,36,19.0,3,18.0,548.49,17,0.0,1,0,0,0
391639,49,38,25.0,1,18.0,760.19,21,0.0,1,1,0,1
391640,33,53,30.0,2,7.0,554.86,2,0.0,0,1,0,0
391641,25,48,2.0,2,16.0,645.09,14,0.0,0,0,0,0
391642,50,4,17.0,1,0.0,940.75,7,0.0,0,0,1,1
391643,50,16,17.0,1,14.0,622.69,11,0.0,0,0,0,0
391644,19,40,27.0,0,9.0,549.09,27,0.0,1,0,0,1
391645,25,4,9.0,2,3.0,685.58,25,0.0,1,0,1,1
391646,45,16,18.0,4,12.0,738.62,9,0.0,0,0,0,0
391647,24,48,12.0,0,8.0,862.0,28,0.0,1,0,0,1
391648,29,39,3.0,2,20.0,743.2,30,0.0,1,0,1,0
391649,45,19,19.0,1,8.0,780.62,6,0.0,0,0,1,0
391650,24,25,2.0,1,8.0,845.35,6,0.0,1,0,0,0
391651,37,39,13.0,3,14.0,927.63,10,0.0,0,0,0,0
391652,49,29,21.0,0,14.0,860.08,8,0.0,0,0,0,0
391653,46,30,16.0,3,0.0,666.88,13,0.0,1,0,1,0
391654,40,49,19.0,3,6.0,811.81,5,0.0,1,0,0,0
391655,21,43,3.0,0,1.0,641.59,13,0.0,1,0,0,0
391656,32,53,26.0,0,8.0,784.57,4,0.0,1,0,1,0
391657,32,46,20.0,0,19.0,974.79,16,0.0,1,1,0,0
391658,33,37,27.0,2,5.0,776.83,3,0.0,0,1,0,1
391659,42,27,8.0,4,9.0,566.86,2,0.0,0,1,0,0
391660,25,43,30.0,2,16.0,637.66,2,0.0,1,0,1,1
391661,34,55,8.0,2,12.0,742.71,20,0.0,1,0,1,0
391662,46,58,19.0,1,15.0,739.22,20,0.0,1,1,0,0
391663,36,23,15.0,1,18.0,662.99,4,0.0,1,1,0,0
391664,27,55,8.0,1,12.0,561.53,12,0.0,1,0,0,0
391665,31,40,18.0,1,7.0,707.15,12,0.0,1,1,0,1
391666,38,28,21.0,1,13.0,730.25,16,0.0,1,1,0,0
391667,43,23,16.0,0,4.0,543.61,13,0.0,0,1,0,1
391668,46,51,14.0,4,0.0,642.48,6,0.0,0,0,0,1
391669,46,39,16.0,3,12.0,672.77,23,0.0,1,1,0,1
391670,38,21,14.0,2,13.0,935.11,6,0.0,1,0,0,0
391671,32,28,6.0,3,1.0,717.27,1,0.0,0,0,0,0
391672,23,31,23.0,2,4.0,501.6,25,0.0,1,0,1,0
391673,21,10,22.0,1,20.0,718.07,1,0.0,0,0,1,1
391674,30,27,2.0,2,13.0,873.69,21,0.0,1,1,0,0
391675,40,12,18.0,1,2.0,674.56,16,0.0,1,0,0,1
391676,48,53,12.0,2,4.0,765.62,3,0.0,0,1,0,1
391677,42,1,23.0,4,8.0,840.02,14,0.0,1,1,0,0
391678,26,10,17.0,0,7.0,590.67,21,0.0,1,0,0,1
391679,29,57,12.0,0,19.0,970.16,2,0.0,1,0,0,1
391680,30,27,2.0,3,18.0,732.16,5,0.0,0,0,0,1
391681,27,42,20.0,0,19.0,629.32,23,0.0,1,0,0,1
391682,36,19,21.0,2,4.0,835.9,9,0.0,1,0,0,0
391683,44,10,5.0,2,9.0,726.72,1,0.0,1,0,1,1
391684,44,21,23.0,4,5.0,797.01,8,0.0,1,1,0,1
391685,50,50,26.0,5,14.0,951.96,1,0.0,0,0,1,0
391686,45,7,24.0,4,2.0,756.47,4,0.0,0,0,1,0
391687,37,22,20.0,0,14.0,787.74,29,0.0,1,0,0,1
391688,34,16,18.0,3,12.0,613.88,10,0.0,1,0,1,0
391689,35,27,10.0,0,9.0,914.53,6,0.0,0,0,0,0
391690,43,9,28.0,0,19.0,928.75,5,0.0,1,1,0,0
391691,41,18,17.0,3,17.0,723.95,23,0.0,1,1,0,1
391692,49,46,2.0,0,8.0,667.27,15,0.0,0,0,1,0
391693,40,7,4.0,1,17.0,540.32,18,0.0,1,1,0,1
391694,34,12,25.0,3,4.0,898.0,5,0.0,0,1,0,0
391695,29,17,21.0,1,13.0,847.82,24,0.0,1,1,0,1
391696,49,11,6.0,2,9.0,957.34,19,0.0,1,1,0,0
391697,20,58,28.0,0,15.0,517.09,19,0.0,1,0,1,1
391698,32,55,29.0,1,8.0,862.55,19,0.0,1,0,1,1
391699,24,34,24.0,2,16.0,620.53,29,0.0,1,1,0,1
391700,24,56,5.0,2,9.0,876.94,3,0.0,0,0,1,0
391701,33,32,12.0,2,12.0,513.51,7,0.0,1,0,1,1
391702,44,16,30.0,0,3.0,756.63,10,0.0,1,1,0,1
391703,40,31,21.0,1,0.0,743.09,5,0.0,0,1,0,0
391704,36,59,9.0,3,10.0,639.78,19,0.0,1,0,1,0
391705,24,49,7.0,0,4.0,876.67,2,0.0,0,0,1,0
391706,50,14,15.0,1,11.0,812.21,3,0.0,0,1,0,1
391707,25,24,14.0,2,10.0,985.77,1,0.0,1,0,0,0
391708,24,53,6.0,0,9.0,727.53,12,0.0,1,0,0,1
391709,31,31,5.0,3,3.0,520.65,18,0.0,1,0,0,0
391710,31,34,23.0,0,13.0,821.12,1,0.0,0,0,0,1
391711,44,21,30.0,2,4.0,849.35,20,0.0,1,0,1,0
391712,43,30,1.0,3,12.0,999.0,25,0.0,1,1,0,1
391713,40,7,18.0,4,4.0,793.5,15,0.0,1,0,1,0
391714,37,30,7.0,3,5.0,801.0,1,0.0,0,0,1,0
391715,25,20,20.0,2,12.0,794.74,23,0.0,1,0,1,0
391716,37,44,6.0,2,3.0,978.49,8,0.0,1,0,0,0
391717,36,35,22.0,3,15.0,524.25,14,0.0,0,0,0,1
391718,20,37,25.0,0,10.0,683.27,8,0.0,0,0,0,1
391719,28,26,23.0,1,15.0,740.47,27,0.0,1,0,0,0
391720,24,57,21.0,0,20.0,907.31,2,0.0,1,1,0,1
391721,39,53,16.0,1,1.0,663.93,5,0.0,0,1,0,0
391722,38,27,12.0,1,7.0,833.6,24,0.0,1,0,1,1
391723,30,46,30.0,3,3.0,503.22,29,0.0,1,0,1,1
391724,29,37,18.0,1,18.0,805.34,28,0.0,1,0,0,1
391725,48,46,11.0,2,15.0,928.24,21,0.0,1,0,1,0
391726,31,29,11.0,3,9.0,591.92,24,0.0,1,0,0,1
391727,32,27,13.0,0,16.0,586.92,2,0.0,1,0,0,0
391728,42,23,28.0,1,1.0,659.73,21,0.0,1,0,0,1
391729,41,41,13.0,1,2.0,657.02,20,0.0,1,0,1,0
391730,28,35,18.0,2,1.0,636.22,15,0.0,1,0,1,1
391731,23,8,20.0,0,2.0,772.29,16,0.0,1,0,1,1
391732,44,36,16.0,3,12.0,663.73,20,0.0,1,0,0,0
391733,41,34,29.0,4,6.0,928.26,18,0.0,1,0,1,1
391734,48,2,4.0,1,16.0,964.89,28,0.0,1,1,0,1
391735,44,25,15.0,1,2.0,907.73,29,0.0,1,0,1,0
391736,36,5,4.0,3,15.0,612.94,4,0.0,1,0,1,0
391737,45,31,25.0,0,11.0,927.03,28,0.0,1,0,1,1
391738,40,53,26.0,4,19.0,722.82,19,0.0,1,0,1,0
391739,39,23,29.0,2,13.0,862.19,6,0.0,1,0,0,0
391740,48,19,19.0,1,20.0,857.26,4,0.0,1,1,0,0
391741,40,12,20.0,1,7.0,512.93,20,0.0,1,0,0,0
391742,33,18,30.0,0,13.0,705.02,11,0.0,0,1,0,0
391743,29,38,10.0,1,20.0,663.03,1,0.0,1,0,0,1
391744,19,17,29.0,0,14.0,697.11,14,0.0,1,0,0,0
391745,23,43,3.0,0,11.0,909.89,9,0.0,0,0,1,1
391746,46,8,6.0,3,5.0,598.82,9,0.0,1,0,0,1
391747,39,8,3.0,1,14.0,650.74,19,0.0,1,0,1,0
391748,19,8,7.0,1,19.0,693.59,7,0.0,0,0,1,0
391749,23,12,10.0,1,7.0,728.87,28,0.0,1,1,0,0
391750,45,7,21.0,1,9.0,823.01,3,0.0,1,0,0,1
391751,39,46,9.0,2,20.0,671.73,8,0.0,0,0,0,0
391752,50,21,17.0,5,1.0,852.48,27,0.0,1,1,0,0
391753,33,40,6.0,0,17.0,882.42,5,0.0,0,0,1,0
391754,34,23,10.0,0,1.0,734.04,9,0.0,0,0,1,0
391755,44,11,29.0,3,16.0,692.69,20,0.0,1,1,0,1
391756,34,10,12.0,0,2.0,708.07,2,0.0,1,0,1,1
391757,22,4,29.0,1,11.0,631.12,10,0.0,1,1,0,0
391758,35,48,21.0,3,1.0,627.88,12,0.0,0,0,0,1
391759,49,58,1.0,4,19.0,985.49,28,0.0,1,1,0,1
391760,36,22,19.0,3,6.0,562.38,11,0.0,0,0,0,0
391761,26,2,29.0,1,5.0,597.07,6,0.0,1,1,0,1
391762,49,36,9.0,3,15.0,602.06,12,0.0,1,0,0,1
391763,49,59,4.0,4,15.0,775.53,1,0.0,1,0,0,0
391764,40,39,9.0,1,16.0,549.74,16,0.0,1,1,0,0
391765,44,31,9.0,2,3.0,794.85,6,0.0,1,0,1,0
391766,33,35,15.0,1,6.0,894.51,27,0.0,1,1,0,0
391767,35,60,26.0,1,1.0,607.21,12,0.0,1,0,0,1
391768,46,4,7.0,2,8.0,501.52,28,0.0,1,1,0,1
391769,31,30,7.0,3,9.0,527.12,9,0.0,0,0,0,1
391770,27,52,23.0,2,3.0,734.89,21,0.0,1,0,1,1
391771,21,11,12.0,0,19.0,785.6,28,0.0,1,1,0,0
391772,32,18,14.0,2,10.0,665.3,7,0.0,0,0,0,0
391773,42,40,27.0,4,16.0,743.59,4,0.0,0,1,0,1
391774,35,49,8.0,1,2.0,560.81,3,0.0,1,0,0,1
391775,19,10,8.0,0,11.0,741.48,23,0.0,1,0,1,1
391776,28,59,27.0,1,15.0,967.31,13,0.0,0,1,0,0
391777,48,36,3.0,0,2.0,514.69,13,0.0,0,0,0,0
391778,46,40,2.0,1,5.0,967.56,7,0.0,0,1,0,1
391779,50,60,23.0,0,13.0,621.65,24,0.0,1,1,0,0
391780,44,31,1.0,0,10.0,537.59,27,0.0,1,0,1,0
391781,47,34,20.0,4,17.0,724.24,2,0.0,1,1,0,1
391782,28,24,16.0,1,0.0,649.73,7,0.0,1,0,1,0
391783,37,44,20.0,3,10.0,540.59,28,0.0,1,1,0,0
391784,43,60,2.0,4,15.0,867.53,2,0.0,1,1,0,0
391785,42,10,20.0,3,17.0,539.36,27,0.0,1,0,1,1
391786,26,17,11.0,0,14.0,687.72,11,0.0,1,0,1,0
391787,38,5,9.0,3,2.0,920.17,30,0.0,1,1,0,1
391788,20,59,29.0,0,19.0,538.38,2,0.0,1,0,1,0
391789,34,51,29.0,3,16.0,765.91,1,0.0,0,0,0,0
391790,23,6,10.0,1,13.0,805.0,1,0.0,0,0,0,1
391791,43,3,6.0,1,18.0,832.7,7,0.0,0,0,1,0
391792,44,28,9.0,1,11.0,566.14,3,0.0,1,0,0,0
391793,24,30,14.0,1,17.0,594.6,15,0.0,0,0,1,1
391794,30,60,6.0,3,4.0,631.44,10,0.0,1,0,1,0
391795,31,24,16.0,2,20.0,906.69,14,0.0,0,1,0,0
391796,20,51,28.0,2,8.0,706.59,28,0.0,1,1,0,0
391797,35,39,19.0,0,20.0,753.56,2,0.0,1,1,0,0
391798,31,24,19.0,1,13.0,514.67,23,0.0,1,0,0,1
391799,49,24,15.0,3,2.0,830.47,26,0.0,1,0,0,0
391800,40,33,13.0,2,12.0,719.03,18,0.0,1,1,0,1
391801,50,41,29.0,5,18.0,583.19,1,0.0,1,1,0,0
391802,19,50,10.0,0,18.0,738.22,12,0.0,0,0,1,0
391803,45,47,29.0,4,12.0,526.27,18,0.0,1,1,0,0
391804,32,14,21.0,3,3.0,936.38,3,0.0,1,0,1,1
391805,47,34,11.0,1,8.0,655.27,27,0.0,1,1,0,0
391806,21,40,3.0,2,19.0,560.5,10,0.0,0,1,0,1
391807,43,2,12.0,1,6.0,839.18,4,0.0,1,1,0,0
391808,34,39,21.0,2,7.0,645.31,3,0.0,0,1,0,1
391809,43,59,18.0,1,19.0,846.19,30,0.0,1,0,0,1
391810,23,11,29.0,1,9.0,936.54,3,0.0,1,0,0,1
391811,40,8,12.0,3,18.0,895.89,25,0.0,1,0,1,1
391812,48,40,28.0,4,5.0,850.93,14,0.0,1,0,0,0
391813,49,49,3.0,0,5.0,558.69,12,0.0,0,0,0,1
391814,28,51,9.0,2,17.0,925.32,11,0.0,0,0,1,1
391815,41,44,13.0,1,8.0,678.46,23,0.0,1,1,0,0
391816,50,32,12.0,5,3.0,797.11,11,0.0,0,0,0,0
391817,36,18,24.0,0,14.0,985.91,5,0.0,0,0,1,0
391818,50,20,17.0,5,7.0,995.98,3,0.0,0,0,1,0
391819,48,52,8.0,2,14.0,958.86,9,0.0,1,0,1,0
391820,38,19,20.0,2,15.0,754.69,1,0.0,0,1,0,0
391821,33,28,26.0,3,11.0,635.99,8,0.0,1,0,0,1
391822,33,35,15.0,0,4.0,823.3,1,0.0,1,1,0,0
391823,41,31,20.0,3,18.0,909.78,8,0.0,0,1,0,1
391824,38,44,20.0,0,11.0,517.73,1,0.0,0,1,0,0
391825,48,47,19.0,0,19.0,559.01,17,0.0,1,1,0,0
391826,47,11,22.0,2,13.0,730.93,28,0.0,1,0,1,1
391827,39,2,17.0,2,20.0,876.8,1,0.0,1,1,0,0
391828,28,7,16.0,2,5.0,578.03,30,0.0,1,0,0,0
391829,43,27,5.0,0,20.0,582.55,12,0.0,0,1,0,0
391830,44,26,17.0,0,18.0,938.01,1,0.0,0,0,1,1
391831,34,15,30.0,2,9.0,642.22,29,0.0,1,0,1,1
391832,32,28,28.0,3,9.0,956.97,2,0.0,0,0,1,1
391833,41,24,22.0,1,0.0,718.11,29,0.0,1,0,0,0
391834,29,52,2.0,0,15.0,630.77,30,0.0,1,0,1,1
391835,18,38,19.0,1,3.0,568.42,14,0.0,0,0,1,0
391836,44,47,14.0,0,19.0,576.15,15,0.0,1,1,0,0
391837,45,26,1.0,2,12.0,573.48,12,0.0,1,1,0,0
391838,29,47,21.0,2,19.0,578.45,11,0.0,0,1,0,1
391839,38,37,26.0,1,9.0,727.92,16,0.0,1,0,0,1
391840,50,57,26.0,5,20.0,859.94,25,0.0,1,0,0,0
391841,40,56,15.0,1,8.0,731.05,6,0.0,1,1,0,1
391842,47,16,27.0,2,10.0,908.65,14,0.0,1,0,1,1
391843,41,29,28.0,1,9.0,819.51,14,0.0,0,0,0,1
391844,18,55,19.0,1,4.0,869.29,2,0.0,0,0,0,1
